FIRST_DIST,FIRST_Z,LINE_ID
9385.300186,13,5
9394.714959,13,5
9404.129732,13,5
9413.544506,13,5
9422.959361,13,5
9432.374134,13,5
9441.788908,12.7732,5
9451.203763,12.2098,5
9460.618536,11.1948,5
9466.24552,9.0892,5
9471.872447,4.0472,5
9478.914969,0.7785,5
9484.062544,0.3402,5
9490.861213,0.4946,5
9497.659883,2.3606,5
9505.747427,6.2708,5
9513.834915,10.2915,5
9521.922459,12.8608,5
9530.009921,13,5
9538.097409,13,5
9546.184953,13,5
9552.279473,13,5
9558.373993,13,5
9567.099781,13,5
9575.825511,13,5
9584.551217,13,5
9593.277005,13,5
9602.002736,13,5
9610.728524,13,5
9619.454255,13,5
9628.180042,13,5
9636.905748,13,5
9645.631479,13,5
9654.357267,13,5
9663.688265,13,5
9673.019263,13,5
9682.350261,13,5
9691.681258,13,5
9701.012256,13,5
9710.343254,13,5
9719.674113,13,5
9729.005111,13,5
9738.336109,13,5
9747.667106,13,5
9756.998104,13,5
9766.329102,13,5
9775.6601,13,5
9784.657902,13,5
9793.655622,13,5
9802.653482,13,5
9811.651202,13,5
9820.649004,13,5
9829.646724,13,5
9838.644526,13,5
9847.642247,13,5
9856.640106,13,5
9865.637826,13,5
9874.635628,13,5
9883.693924,13,5
9892.75222,13,5
9901.810517,13,5
9910.868813,13,5
9919.927109,13,5
9928.985487,13,5
9938.043783,13,5
9947.10208,13,5
9956.160376,13,5
9965.218672,13,5
9974.276968,13,5
9983.050091,13,5
9991.823214,13,5
10000.59634,13,5
10009.36946,12.869,5
10018.14258,12.3684,5
10026.91568,12.5103,5
10035.6888,12.596,5
10044.46192,12.8847,5
10053.23504,12.9421,5
10062.00817,13,5
10070.05179,13,5
10078.09534,13,5
10086.13904,13,5
10094.18259,13.4013,5
10102.88,14,5
10111.57741,14,5
10120.27482,14.4599,5
10128.97222,15.0196,5
10137.66963,15.5794,5
10146.26742,16,5
10154.86519,16,5
10163.46298,16,5
10172.35766,16,5
10181.25239,16.0985,5
10190.14706,16,5
10199.04166,16.5248,5
10207.93639,17,5
10216.83106,17,5
10226.22685,17,5
10235.62264,17,5
10245.0185,17,5
10254.41429,17.1163,5
10263.81008,17.3145,5
10273.20586,17.2242,5
10282.60173,17,5
10291.99752,17.5653,5
10301.3933,18,5
10310.78909,17.908,5
10320.18488,17.4713,5
10329.58074,17,5
10338.97653,17,5
10348.37231,17,5
10356.69632,17,5
10365.02035,17,5
10373.34436,17,5
10381.66839,17,5
10389.9924,17,5
10398.99734,17,5
10408.11824,17,5
10417.2392,17,5
10426.3601,17,5
10435.4811,17,5
10444.60196,17,5
10453.72296,17,5
10462.84386,17,5
10471.96482,17,5
10481.08572,17.166,5
10486.31672,17.4442,5
10491.54762,17.7224,5
10500.12525,18,5
10508.70288,18,5
10517.28056,18,5
10525.85809,18,5
10534.43572,18,5
10543.01335,18,5
10551.57351,18,5
10560.13376,18,5
10568.69392,18.2678,5
10577.25408,18.3059,5
10585.8142,18.0539,5
10594.37445,18.5322,5
10602.93461,18.9941,5
10611.49476,19,5
10611.50045,19,5
10620.06642,19,5
10628.63226,19,5
10637.19824,19,5
10637.2079,19,5
10644.37597,19,5
10651.54396,18.4456,5
10658.71199,18,5
10665.87997,18,5
10675.29829,18,5
10684.71661,18,5
10694.13506,17.4004,5
10703.55338,17,5
10712.97169,16.927,5
10722.39001,16.7094,5
10731.80833,16,5
10741.22678,16,5
10750.64509,16,5
10760.06341,16,5
10768.69327,16,5
10777.32314,16,5
10785.953,16,5
10794.58292,16,5
10803.21278,16,5
10811.84264,16,5
10820.4725,16,5
10828.34998,16,5
10836.74457,16,5
10845.13929,16,5
10853.53387,16,5
10861.92846,16,5
10870.32305,16,5
10878.71777,16,5
10887.11236,16,5
10894.85756,16,5
10902.60268,16.641,5
10910.34784,17,5
10918.09295,17,5
10925.83816,17,5
10934.6954,17,5
10943.55273,17,5
10952.40998,17,5
10961.26722,17,5
10965.35666,17,5
10974.40814,17,5
10983.45962,17,5
10992.51097,17,5
11001.56245,17,5
11010.61393,17,5
11018.81863,17,5
11027.02333,17,5
11035.22811,17.6634,5
11043.43281,18,5
11051.63751,18,5
11060.64511,18,5
11069.6528,18,5
11078.66035,18,5
11087.66804,18,5
11096.67564,18,5
11105.68333,18,5
11114.69093,18,5
11123.69862,18,5
11132.70617,18,5
11141.71385,18,5
11150.72146,18,5
11159.66564,18,5
11168.60978,18,5
11177.55391,18,5
11186.4981,18,5
11195.44223,18,5
11204.38642,18,5
11212.80131,18,5
11221.21623,18,5
11229.63113,18,5
11238.04611,18,5
11246.461,18,5
11254.87584,18,5
11263.29082,18,5
11271.70571,18,5
11279.91182,18,5
11288.11793,18,5
11297.49267,18,5
11306.86749,18,5
11316.24224,18,5
11325.61706,18,5
11334.9918,18.332,5
11344.36668,18.8805,5
11353.74143,19,5
11363.11625,19,5
11372.49099,19,5
11381.86582,19,5
11391.24056,19,5
11399.48298,19,5
11407.72544,19,5
11415.96786,19,5
11424.21036,19,5
11432.45279,19,5
11440.69524,19,5
11448.93766,19,5
11457.82361,19.3299,5
11466.70951,19.8272,5
11475.59547,19.5885,5
11484.48137,19,5
11493.36732,19.3194,5
11501.32658,19.79,5
11509.28593,20,5
11517.24519,20,5
11525.20445,20,5
11534.0069,20,5
11542.80922,20,5
11551.61167,20,5
11560.41398,20.1919,5
11569.21644,20.6894,5
11578.01889,20.6508,5
11586.8212,20.6844,5
11595.62365,21,5
11604.42597,21,5
11613.22842,21.0803,5
11622.42739,21,5
11631.62633,21.3538,5
11640.82529,21.9971,5
11650.02423,22,5
11659.2232,22,5
11668.42208,22,5
11677.62111,22,5
11686.81999,22,5
11696.01896,22,5
11705.2179,22,5
11714.41687,22,5
11723.6158,22,5
11732.81477,22,5
11742.01366,22,5
11751.21268,22.7426,5
11760.41156,23.2857,5
11769.61058,24.0071,5
11778.80947,24.5384,5
11787.91554,25,5
11797.02166,25,5
11806.12773,25.6512,5
11815.23371,26.4254,5
11824.33983,27,5
11833.4459,27.0372,5
11842.55197,27.8431,5
11851.65809,28,5
11860.76416,28.5492,5
11869.87023,29.2608,5
11878.97627,30.0532,5
11888.08233,30.2463,5
11897.1884,30.7534,5
11906.29452,31.3622,5
11915.40059,32,5
11924.50666,32.0963,5
11933.61278,32.9308,5
11942.71877,33.7081,5
11951.82483,34,5
11960.93096,34,5
11970.03702,34,5
11978.78519,34,5
11987.53345,34.6738,5
11996.28162,35,5
12005.02993,35,5
12013.7781,35,5
12022.52636,35,5
12031.27453,35,5
12040.31234,35,5
12049.35029,35,5
12058.3881,35,5
12067.42596,35,5
12076.46377,35,5
12085.50172,35,5
12094.53953,35,5
12103.57739,35,5
12112.6152,35,5
12121.65315,35,5
12130.69096,35,5
12139.72882,35.0069,5
12148.76663,35,5
12157.80458,35,5
12166.84239,35.5412,5
12175.88025,36,5
12184.91806,35.564,5
12193.95601,35.9406,5
12202.99382,36,5
12212.44166,35.9727,5
12221.88958,36,5
12231.33736,36,5
12240.78528,36.0842,5
12250.23312,36.9201,5
12259.68104,37,5
12269.12888,37,5
12278.57674,37,5
12288.02458,37,5
12297.47241,37,5
12306.92034,37,5
12316.36817,37.7717,5
12325.81609,38,5
12335.26387,38.0144,5
12344.71179,38.675,5
12354.15963,39,5
12363.68092,39,5
12373.2022,39.8009,5
12382.72346,40,5
12392.24474,40,5
12401.76603,40.2551,5
12411.28731,41,5
12420.80865,41,5
12430.32994,41,5
12439.85114,41,5
12449.37243,41,5
12458.89371,40.9981,5
12468.41505,40.3526,5
12477.93634,40,5
12487.45754,40,5
12496.97882,39.8805,5
12506.50016,39.3037,5
12516.02145,39,5
12525.54274,38.78,5
12535.06394,37.9604,5
12544.58522,37.1759,5
12554.10656,37,5
12563.62785,37,5
12573.14913,37,5
12582.67042,37,5
12592.19167,37,5
12601.71296,37,5
12611.23425,37,5
12620.35381,37,5
12629.47331,37,5
12638.59287,36.8352,5
12647.71243,36.3858,5
12656.83203,36.9233,5
12665.95159,37,5
12675.07115,37,5
12684.19065,37,5
12693.31022,37,5
12698.83015,37,5
12704.35005,37,5
12712.96076,37,5
12722.16496,37,5
12731.36907,37,5
12740.57327,37,5
12749.77739,37,5
12758.98164,37,5
12768.18584,37,5
12777.38995,37,5
12786.59415,37,5
12795.79826,37,5
12805.00246,37,5
12814.20666,37.0812,5
12823.41077,37.8648,5
12832.61497,38,5
12841.81914,38,5
12851.02334,38,5
12860.22745,38,5
12869.43165,38,5
12878.63585,38,5
12887.83996,38,5
12897.04416,38,5
12906.24827,38,5
12915.45247,38,5
12924.65672,38,5
12933.86084,38,5
12943.06503,38,5
12952.26915,38,5
12961.47335,38,5
12970.18014,38,5
12978.88693,38,5
12987.59377,38,5
12996.30056,38,5
13005.00735,38,5
13014.52562,38,5
13024.04383,38.4024,5
13033.5621,38.4979,5
13043.08037,38.0835,5
13052.59858,38.3914,5
13062.11685,38.7717,5
13071.63512,39,5
13081.15334,39,5
13090.6716,39,5
13100.18987,39,5
13109.708,39,5
13119.22627,39,5
13128.74454,39,5
13138.26275,39,5
13147.78102,39,5
13157.29929,39,5
13166.81751,39,5
13176.33577,39,5
13185.85404,39,5
13195.37226,39,5
13204.89053,39.4066,5
13214.09713,40,5
13223.30368,40,5
13232.51021,40,5
13241.71681,40,5
13250.92342,40,5
13260.12997,40,5
13269.33649,40,5
13278.5431,40,5
13287.74971,40,5
13296.95626,40,5
13306.16278,40,5
13315.36939,40,5
13324.19729,40,5
13333.02519,40,5
13341.85309,40,5
13350.681,40,5
13359.5089,40,5
13368.3368,40,5
13377.16475,40,5
13385.99266,40,5
13394.82056,40,5
13403.64846,40,5
13412.47636,40,5
13421.30426,40,5
13430.13216,40,5
13439.41532,40,5
13448.6984,40,5
13457.98151,40,5
13467.26458,40,5
13476.54774,40,5
13485.83077,40.0191,5
13495.11393,40.6329,5
13504.397,41,5
13512.33698,41,5
13520.27692,41,5
13525.58763,41,5
13530.89834,41,5
13537.99776,41,5
13545.09722,41,5
13552.19664,41,5
13559.30247,41,5
13566.40831,41,5
13573.51414,41,5
13582.322,41,5
13591.12976,41,5
13599.93761,41,5
13608.47542,41,5
13617.0133,41,5
13625.5511,41,5
13634.0889,41,5
13642.62671,41,5
13651.16459,41,5
13659.70239,41,5
13668.2402,41,5
13675.3837,41,5
13682.52723,41.6496,5
13688.55145,41.9674,5
13694.57571,41.9496,5
13700.54909,42,5
13706.52251,42,5
13715.41772,42,5
13724.31287,42,5
13733.20799,42,5
13742.1032,42,5
13751.1346,42,5
13760.16598,42,5
13769.19738,42,5
13778.22879,42,5
13787.26016,42,5
13796.29157,42,5
13805.32294,42,5
13814.35435,42.5223,5
13823.38575,43.1641,5
13832.41713,43.3946,5
13841.44854,44.3641,5
13850.44133,44.4484,5
13859.43418,43.7708,5
13868.42706,43.5567,5
13877.41985,44.5283,5
13886.4127,44,5
13895.40549,44.3139,5
13903.77989,44.402,5
13911.82114,45.0614,5
13919.86238,45.0734,5
13927.90357,45,5
13935.94473,45.0876,5
13943.98597,45,5
13952.02722,45.1783,5
13958.57713,45,5
13965.12708,45,5
13971.677,45.1276,5
13980.83557,45.2798,5
13989.99406,45.2439,5
13998.2019,45,5
14006.40965,45,5
14014.61754,45,5
14022.8253,45,5
14031.81102,45,5
14040.79677,45,5
14049.7825,45,5
14058.76822,45.1134,5
14067.75389,45.9341,5
14076.73969,46,5
14085.72536,46,5
14094.71108,46,5
14103.69689,46.375,5
14112.68256,46.9794,5
14121.66828,47,5
14130.654,47,5
14139.63976,47,5
14148.62548,47,5
14157.80373,47,5
14166.98193,47,5
14176.16018,47,5
14185.33844,47.2918,5
14194.51664,48,5
14203.69489,48,5
14212.87314,48,5
14222.05134,48,5
14231.22959,48,5
14240.40784,48,5
14249.58613,48,5
14258.76438,48,5
14267.94263,48,5
14277.12083,48,5
14286.29908,48.2463,5
14295.47734,49,5
14304.65554,49,5
14313.83379,49,5
14323.01204,49,5
14332.19024,49,5
14341.36849,49,5
14350.20126,49,5
14359.03395,49.5189,5
14367.86666,50,5
14376.69943,50,5
14385.5322,50,5
14394.36489,50,5
14403.19766,50,5
14412.03043,50,5
14420.86314,50.1493,5
14429.69583,50.9304,5
14438.5286,51,5
14442.35422,51,5
14449.11036,51,5
14455.86663,51,5
14462.62278,51,5
14470.99868,51,5
14479.37458,51,5
14487.75048,51.8313,5
14496.12639,52,5
14504.50229,52,5
14510.02369,52,5
14515.545,52,5
14522.51587,52,5
14529.48673,52.0022,5
14537.84452,52.319,5
14546.20221,52.6808,5
14552.52927,52.9949,5
14558.85633,53,5
14567.79928,53,5
14576.74222,53,5
14585.68517,53,5
14594.62804,53,5
14603.57106,53.1431,5
14612.514,53.87,5
14621.45688,54,5
14630.3999,54,5
14639.34277,54,5
14648.28572,54,5
14657.22866,54.0442,5
14666.17161,54.8283,5
14675.53473,55,5
14684.89793,55,5
14694.26111,55,5
14703.62424,55,5
14712.98744,55,5
14722.35056,55.4318,5
14731.71374,56,5
14741.07694,56,5
14750.44006,56,5
14759.80319,56,5
14769.16645,56,5
14778.52957,56.319,5
14787.89269,57,5
14797.25589,57,5
14806.61907,57,5
14815.9822,57,5
14825.3454,57.0365,5
14834.70852,57.68,5
14844.0717,58,5
14853.4349,58,5
14862.79803,58,5
14872.16115,58,5
14881.52441,58,5
14890.88753,58,5
14896.60528,58,5
14902.3231,58,5
14911.53768,58.7959,5
14920.75241,59,5
14929.96699,59,5
14939.18171,59,5
14948.3963,59,5
14957.61102,59,5
14966.82561,59,5
14976.04033,59.3196,5
14985.25498,59.8713,5
14994.46964,60,5
15003.68429,60,5
15012.89887,60,5
15022.11354,60,5
15031.32818,60,5
15040.54285,60,5
15049.75749,60.5502,5
15058.97216,61,5
15068.1868,61,5
15077.40147,61,5
15086.61611,61,5
15095.83078,61,5
15105.04542,61.0141,5
15114.55416,61,5
15124.06292,61,5
15133.57167,61,5
15142.35393,61,5
15151.13606,61.0064,5
15159.91833,61,5
15168.7006,61,5
15177.48287,61,5
15186.26499,61,5
15195.04726,61,5
15203.82953,61,5
15212.6118,61,5
15221.39393,61,5
15230.17619,61,5
15239.04914,61,5
15247.92209,61,5
15256.79512,61,5
15265.66807,61,5
15274.54101,61,5
15283.41402,61,5
15292.28697,61,5
15301.15991,61,5
15310.03294,61,5
15318.90589,61,5
15327.77884,61,5
15336.92312,61,5
15346.06734,61,5
15355.21161,61,5
15364.35589,61,5
15373.50017,61,5
15382.64431,61,5
15391.78858,61,5
15400.93286,61,5
15410.07714,61,5
15419.22136,61,5
15428.36564,61,5
15437.50989,61,5
15446.65408,61,5
15455.79834,61,5
15464.94253,61,5
15474.08678,61,5
15483.2309,61,5
15492.37515,61,5
15501.51934,61,5
15510.6636,61,5
15519.80779,61,5
15528.95205,61,5
15538.32677,61,5
15547.70163,61,5
15557.07635,61,5
15566.45113,61,5
15575.82594,61,5
15585.20066,61.5539,5
15594.57544,62,5
15603.95016,62,5
15613.32502,62,5
15622.69975,62,5
15632.07447,62,5
15641.44933,62,5
15650.82405,62.2279,5
15660.19883,63,5
15669.57364,63,5
15678.94836,63,5
15688.32314,63,5
15697.69786,63,5
15707.07272,63,5
15716.44745,63,5
15725.73397,63.8182,5
15735.02044,64,5
15744.30697,64,5
15753.59335,64,5
15762.87988,64,5
15772.16635,64,5
15781.45288,64,5
15790.73935,64.2377,5
15800.02587,64.8215,5
15809.31234,65,5
15818.59878,65,5
15827.88525,65,5
15837.17178,65,5
15846.45825,65,5
15855.74477,65,5
15865.03124,65.5097,5
15874.31777,66,5
15883.60416,66,5
15892.89068,66,5
15902.17715,66,5
15911.46368,66.3539,5
15920.74674,67,5
15930.02985,67,5
15939.31291,67,5
15948.59597,67,5
15957.87909,67,5
15967.16215,67,5
15976.44521,67,5
15985.72832,67.1271,5
15995.01138,67.9674,5
16004.29444,68,5
16013.5775,68,5
16022.86053,68,5
16032.14359,68,5
16041.42665,68.284,5
16050.70977,68.9579,5
16059.99283,69,5
16069.27588,69,5
16078.559,69,5
16087.84206,69,5
16097.12512,69,5
16106.40823,69.6208,5
16115.69129,70,5
16124.97017,70,5
16134.24904,70,5
16143.52783,70,5
16152.80664,70,5
16162.08552,70.5282,5
16171.36439,71,5
16180.64326,71,5
16189.92205,71,5
16199.20092,71,5
16208.4798,71,5
16217.75867,71.1131,5
16227.03748,71.9596,5
16236.31627,72,5
16245.59515,72,5
16254.87402,72,5
16264.15289,72,5
16273.43176,72.1979,5
16282.71064,72.7705,5
16291.98943,73,5
16301.26824,73,5
16310.54711,73,5
16319.82599,73,5
16329.10486,73.403,5
16338.38365,74,5
16347.66252,74,5
16356.94139,74,5
16366.22027,74,5
16375.49908,74,5
16384.77787,74,5
16394.05675,74.6309,5
16403.33562,75,5
16412.44738,75,5
16421.55911,75,5
16428.09481,75,5
16434.63054,75,5
16441.16624,75.4601,5
16450.35672,76,5
16459.5472,76,5
16468.7376,76,5
16477.92808,76,5
16487.11856,76,5
16496.30904,76.2111,5
16505.49949,77,5
16514.68998,77,5
16523.88046,77,5
16533.07094,77.3784,5
16542.26134,78.1702,5
16551.45182,78.962,5
16560.6423,79.2583,5
16570.09441,79.9611,5
16579.54652,80.8604,5
16588.9987,82.1979,5
16598.45081,83,5
16607.90292,83,5
16617.35504,83,5
16626.80715,83,5
16636.25927,83,5
16645.71135,83,5
16655.16347,83,5
16664.61558,83,5
16674.0677,83,5
16683.51981,83.0975,5
16692.97198,83.114,5
16702.4241,83.1445,5
16711.87621,83,5
16720.7829,83.0258,5
16729.68959,83,5
16738.59628,83,5
16747.50297,83,5
16756.70037,83,5
16765.89775,83,5
16775.09515,83.1862,5
16784.29254,83.2338,5
16793.48986,83,5
16802.68732,83.0795,5
16811.88464,83,5
16821.08204,83.005,5
16830.27944,83,5
16839.47681,83.7223,5
16848.67421,83.3683,5
16857.87161,83.3018,5
16867.06893,83.3834,5
16876.26638,83.6795,5
16885.4637,83.1594,5
16894.6611,83.3279,5
16903.8585,83.055,5
16913.05587,83,5
16922.25327,83,5
16931.21051,83,5
16940.16775,83,5
16949.12491,83.2338,5
16958.08215,84,5
16967.03939,84,5
16975.99663,84,5
16984.95387,84,5
16993.91105,84,5
17002.86821,84,5
17011.82545,84.6381,5
17020.78269,85,5
17029.73993,85,5
17038.69717,85,5
17047.65433,85,5
17056.61157,85,5
17065.56881,85,5
17073.89062,85,5
17082.21251,85,5
17090.53438,85.4233,5
17098.85618,86,5
17108.23221,86,5
17117.60824,86,5
17126.98427,86,5
17136.36024,86,5
17145.73627,86,5
17155.11229,86.0224,5
17164.48832,86.9159,5
17173.86435,87,5
17183.24038,87,5
17192.6164,87,5
17201.99246,87,5
17211.36848,87,5
17220.74451,87,5
17230.12054,87.7405,5
17239.49657,88,5
17248.8726,88,5
17258.24862,88,5
17267.62465,88,5
17277.00062,88.1675,5
17286.37665,88.9319,5
17295.75268,89,5
17305.1287,89,5
17314.62406,89,5
17324.11949,89,5
17333.61485,89,5
17343.1102,89,5
17352.60563,89.0072,5
17362.10093,89.8264,5
17371.59636,90,5
17381.09172,90,5
17390.58707,90,5
17400.08251,90,5
17409.57786,90,5
17418.321,90,5
17427.064,90.6255,5
17435.80714,91,5
17444.5502,91,5
17453.29328,91,5
17462.03634,91,5
17470.77948,91,5
17479.52248,91,5
17488.26562,91.0126,5
17497.00868,91.7512,5
17505.75176,92,5
17514.49482,92,5
17523.8608,92,5
17533.22684,92,5
17542.59282,92,5
17551.95877,92.1933,5
17561.32475,93,5
17570.69073,93,5
17580.05677,93,5
17589.42275,93,5
17598.78873,93,5
17608.15468,93.2117,5
17617.52066,93.7738,5
17626.8867,94,5
17636.25268,94,5
17645.48133,94,5
17654.70999,94,5
17663.93856,94,5
17673.16721,94.7141,5
17682.39587,95,5
17691.8182,95,5
17701.24062,95,5
17710.66301,95.0049,5
17720.08535,95.5534,5
17729.50776,96,5
17738.9301,96,5
17748.35243,96,5
17757.77485,96,5
17767.19724,96,5
17776.61958,96,5
17786.04191,96,5
17795.46433,96,5
17804.88667,96,5
17814.30905,96.2335,5
17823.73147,97,5
17833.15381,97,5
17842.38525,97,5
17851.61675,97,5
17860.84811,97,5
17870.07955,97,5
17879.311,97,5
17888.54249,97.8344,5
17897.77394,98,5
17907.0053,98,5
17916.23674,98,5
17925.46824,98,5
17934.69968,98,5
17943.93104,98.7175,5
17953.16249,99,5
17962.39398,99.3533,5
17971.62543,100,5
17980.85687,100,5
17990.08823,100.807,5
17999.31973,101.6249,5
18008.55117,102,5
18016.912,102.1159,5
18025.27282,102.148,5
18033.63356,102,5
18041.99439,102.4051,5
18051.3915,103,5
18060.78862,103,5
18070.18567,103.7641,5
18079.58279,104,5
18088.97983,104,5
18098.37694,104.0786,5
18107.774,104.0379,5
18117.17112,104.6958,5
18126.56823,104.8488,5
18131.64642,104.5252,5
18140.57201,104.6241,5
18149.49761,104.6323,5
18158.4232,105.1436,5
18167.16622,105.8754,5
18175.90923,106,5
18184.65225,106.3923,5
18193.3954,107.0707,5
18202.13842,107.8025,5
18210.88143,108.2636,5
18219.62444,108.266,5
18228.88663,109.0159,5
18238.14882,109,5
18247.411,109.1146,5
18256.67325,109,5
18265.93543,109.0039,5
18275.19762,109,5
18284.4598,109,5
18293.72199,109.4966,5
18302.98417,109.7776,5
18312.24636,110,5
18321.5086,109.5274,5
18330.77079,109.578,5
18340.03297,109.3617,5
18349.29524,109,5
18358.55742,109,5
18367.81961,109.7273,5
18377.08185,110,5
18386.34404,110,5
18395.60622,110,5
18404.86841,110,5
18414.13059,110,5
18423.39278,110.4003,5
18432.65496,111.1791,5
18441.91721,111.9105,5
18451.17939,111.8335,5
18460.44158,112,5
18469.70376,112,5
18477.69705,112,5
18485.69027,112.1231,5
18493.68355,112.5231,5
18502.64154,113,5
18511.59945,113,5
18520.55743,113.0456,5
18529.51534,113.3935,5
18538.47333,114,5
18547.43123,114,5
18556.38922,114,5
18565.34721,114.2969,5
18574.30512,115,5
18583.2631,115,5
18592.22101,115,5
18601.179,115.4371,5
18610.1369,115.7923,5
18619.09489,116,5
18628.0528,116,5
18637.01079,116,5
18645.96879,116.4455,5
18654.92682,117,5
18663.88482,117.4566,5
18670.97558,117.9331,5
18678.0663,118.4366,5
18685.15706,119,5
18692.40812,119,5
18699.65912,119.4607,5
18706.91018,120,5
18714.01573,120,5
18721.12122,120,5
18728.22676,120.15,5
18736.47211,120.4127,5
18744.71746,121.2004,5
18752.63259,121.0735,5
18760.54759,120.9952,5
18769.70043,121.1659,5
18778.85328,121.3367,5
18788.00611,121.3363,5
18796.83716,121,5
18806.1588,121,5
18815.48034,121,5
18824.80199,121,5
18834.12352,121.0238,5
18843.44517,121.2134,5
18852.9274,122,5
18862.40954,122,5
18871.89177,122,5
18881.37401,122,5
18890.85624,122.1147,5
18900.33838,123.0303,5
18909.82061,123.441,5
18919.30284,124.4949,5
18928.78508,125.4578,5
18938.26721,125.5177,5
18947.74945,125.5775,5
18957.23168,125.5907,5
18966.71391,125,5
18976.19605,125.0465,5
18985.67828,125.827,5
18995.16052,126,5
19004.64275,126,5
19014.12488,126.0377,5
19023.60712,127,5
19031.948,127,5
19040.28878,127.7806,5
19048.62965,128,5
19056.97053,128.5295,5
19065.31141,129,5
19073.65219,129,5
19081.99307,129.1527,5
19090.9881,130,5
19099.98303,130.0209,5
19108.97805,130.5841,5
19117.97298,130.9738,5
19126.96801,131,5
19135.96304,131,5
19144.95797,131.6195,5
19153.953,131.9632,5
19162.94792,132,5
19171.94295,132.5781,5
19180.93788,133,5
19189.93291,133,5
19198.92794,133.4118,5
19207.92287,134,5
19216.91789,134,5
19225.91282,134,5
19234.90785,134.0715,5
19244.32553,134.5429,5
19253.7431,135,5
19263.16078,135,5
19272.57846,135.133,5
19281.99603,136,5
19291.41371,136.1076,5
19300.83138,137,5
19310.24896,137.0822,5
19319.66664,138,5
19329.08431,138,5
19338.50199,138.0861,5
19347.91956,139,5
19357.33724,139.0187,5
19366.75491,140,5
19376.17249,140,5
19385.59016,140,5
19395.00784,140,5
19404.42541,140,5
19413.84309,140.9425,5
19423.26077,141,5
19432.67834,141,5
19442.09602,141.9045,5
19451.42854,142.2141,5
19460.76116,142.8868,5
19470.09368,143.8397,5
19479.4262,144.0545,5
19488.75882,144.7981,5
19498.09134,144.9886,5
19507.42386,145,5
19516.75648,145,5
19526.089,145.5491,5
19535.42162,145.9111,5
19544.75414,146,5
19554.08666,146.2598,5
19563.41928,146.7973,5
19572.75179,147.6021,5
19582.08432,148.2447,5
19591.41694,149.1245,5
19600.74946,149.9822,5
19610.08198,150.2455,5
19619.4146,150.1869,5
19628.74712,150.1282,5
19638.07964,150.0696,5
19647.41226,150.011,5
19656.74478,150,5
19666.07729,150,5
19675.40991,150.3646,5
19684.74243,151,5
19694.07496,151,5
19703.40758,151.2998,5
19712.7401,152,5
19722.07272,152.2566,5
19731.40524,153,5
19740.73776,153.2134,5
19750.07037,154,5
19759.40289,154.1702,5
19768.73541,155,5
19778.06803,155,5
19787.40055,155,5
19796.34569,155,5
19805.29093,155,5
19814.23607,155.9219,5
19823.18121,156,5
19832.12635,156,5
19841.07159,156.1554,5
19850.01673,156.2696,5
19859.07541,156.3325,5
19868.1341,156.996,5
19877.19272,157,5
19886.25133,157.6334,5
19895.31002,158.1398,5
19904.36871,158.9381,5
19913.42733,159.1574,5
19922.48601,159.9786,5
19931.5447,160,5
19940.60325,160.5535,5
19949.66193,161.2271,5
19958.72062,161.9182,5
19966.76609,161.3258,5
19974.81155,160.9549,5
19982.85702,161.0611,5
19990.90248,161.0196,5
19998.77678,161,5
20006.65115,161.029,5
20011.46049,161,5
20016.26984,161,5
20023.31919,160.8362,5
20030.36854,160.5533,5
20039.78794,160.8688,5
20047.22501,161,5
20054.66204,161,5
20062.39775,161.0298,5
20069.52686,161.6172,5
20077.82376,162,5
20087.04345,162.3429,5
20096.26303,163.3344,5
20105.48273,164,5
20114.7023,164.0874,5
20123.922,164.7704,5
20130.2557,164.858,5
20136.58928,164.9455,5
20142.91148,164.9457,5
20149.23368,164.946,5
20155.58824,164.8687,5
20161.9427,164.7914,5
20169.06087,164.6195,5
20176.17892,164.9777,5
20183.29709,165.5334,5
20189.30372,166.1042,5
20195.31025,166.5923,5
20201.36577,167.0285,5
20207.42129,167.1729,5
20213.42037,167.3375,5
20219.41937,167.4671,5
20227.22386,167.9416,5
20235.02836,168,5
20242.83294,168.1948,5
20250.63744,168.525,5
20258.44193,168.9786,5
20266.85627,169,5
20275.27064,169.7013,5
20283.68488,170,5
20292.09925,170.3013,5
20300.51359,171.1439,5
20308.92796,171.9864,5
20317.34221,172.46,5
20325.75658,172.8216,5
20334.79107,174.0522,5
20339.84075,174.6263,5
20344.89041,174.9417,5
20349.89168,175.344,5
20354.89302,175.741,5
20363.93141,176.1019,5
20372.63599,176.5528,5
20380.12141,177.1894,5
20387.60694,177.9473,5
20395.09233,178.7053,5
20402.57786,179.4632,5
20410.93579,180.2467,5
20419.29435,180.4884,5
20428.67569,181.1999,5
20433.75837,181.3821,5
20438.84105,181.3074,5
20447.27844,181.6934,5
20452.36357,181.533,5
20457.4486,181.1202,5
20466.69983,182.6476,5
20474.25028,183.6323,5
20482.66896,184.5115,5
20491.08764,185.3862,5
20499.50632,186.261,5
20507.92499,187.4755,5
20513.42576,187.3703,5
20518.92664,187.1977,5
20525.18031,187.0833,5
20531.43397,186.624,5
20537.68928,186.9105,5
20544.95355,187.3991,5
20546.44428,187.6054,5
20553.61134,188.7476,5
20560.86803,190.057,5
20567.57568,190.8724,5
20574.34658,191.2463,5
20580.93215,191.615,5
20589.99371,192.3343,5
20599.05527,193.0536,5
20608.11689,193.03,5
20617.17845,194.6399,5
20626.24001,195.2053,5
